,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
38,1.0,266.0,6.0,-155.99999999999994,0.5999999999999996,26.600000000000023,9.099999999999966,-472.0,-12.0,61.90000000000003,-1.2000000000000002,-47.19999999999999,-35.30000000000001,-539.0,0.0,41.29999999999996,0.0,-53.90000000000001,-10.699999999999989,-743.0,-30.0,143.4,-3.0,-74.29999999999998,-9.899999999999975,-153.0,10.0,-1.8999999999999773,1.0,-15.299999999999983,-58.59999999999997
39,1.0,48.0,-15.0,214.1,-1.5,4.800000000000012,1.3999999999999773,594.0,22.0,-106.90000000000003,2.200000000000001,59.399999999999984,46.80000000000001,21.0,2.0,-262.60000000000014,0.2,2.099999999999966,2.1000000000000227,-310.0,-10.0,-7.0,-1.0,-31.0,-17.899999999999977,-341.0,-3.0,64.89999999999998,-0.3000000000000001,-34.099999999999994,-31.199999999999992
40,0.0,-1300.0,-30.0,44.400000000000105,-2.9999999999999987,-130.0,-15.399999999999974,355.0,17.0,-334.5,1.7000000000000002,35.499999999999964,42.000000000000064,-478.0,-13.0,-81.39999999999998,-1.3000000000000005,-47.80000000000001,-93.80000000000008,867.0,26.0,95.8,2.6,86.69999999999996,106.4,196.0,1.0,36.0,0.10000000000000007,19.599999999999994,-4.699999999999932
41,0.0,-34.0,16.0,26.100000000000023,1.6000000000000003,-3.3999999999999773,15.5,553.0,10.0,-175.10000000000005,1.0,55.29999999999996,49.79999999999996,-559.0,-5.0,258.1,-0.5,-55.899999999999984,-47.899999999999984,-249.0,-5.0,30.599999999999994,-0.5,-24.899999999999977,-15.399999999999974,-250.0,1.0,32.0,0.10000000000000007,-24.999999999999968,0.20000000000004547
42,1.0,-172.0,-8.0,-90.60000000000002,-0.8000000000000007,-17.199999999999992,-49.899999999999984,327.0,14.0,-93.09999999999998,1.4000000000000004,32.69999999999999,52.79999999999996,592.0,-4.0,-181.4,-0.4,59.200000000000045,3.5999999999999086,-469.0,-13.0,50.99999999999997,-1.299999999999999,-46.90000000000003,-35.80000000000001,-137.0,-10.0,-139.10000000000002,-1.0,-13.700000000000017,59.6
43,1.0,1929.0,52.0,-151.5,5.2,192.90000000000003,235.2,-184.0,-17.0,-70.59999999999997,-1.6999999999999993,-18.400000000000006,46.5,561.0,2.0,-67.40000000000009,0.2,56.100000000000016,40.30000000000001,828.0,9.0,-187.0,0.8999999999999995,82.80000000000003,73.19999999999997,537.0,-2.0,-49.999999999999936,-0.19999999999999973,53.69999999999999,37.39999999999998
44,0.0,-333.0,-7.0,132.70000000000002,-0.7000000000000002,-33.29999999999998,-83.0,-21.0,-4.0,-175.8,-0.4000000000000004,-2.1000000000000227,43.399999999999984,178.0,-3.0,215.29999999999995,-0.3,17.79999999999995,-13.299999999999955,-982.0,-34.0,-5.699999999999987,-3.3999999999999995,-98.2,8.899999999999975,-194.0,-10.0,-153.79999999999995,-1.0000000000000002,-19.400000000000006,-47.79999999999996
45,0.0,332.0,6.0,38.39999999999998,0.5999999999999996,33.19999999999999,-28.600000000000023,-1138.0,-11.0,76.40000000000003,-1.1000000000000014,-113.79999999999997,-75.60000000000014,-792.0,0.0,-13.099999999999907,0.0,-79.20000000000002,-71.49999999999993,-1159.0,-23.0,160.3,-2.299999999999999,-115.89999999999998,-111.8,326.0,11.0,11.699999999999989,1.1,32.600000000000016,44.899999999999984
46,1.0,-1063.0,-16.0,122.59999999999997,-1.5999999999999996,-106.29999999999998,-122.29999999999997,-339.0,-1.0,137.40000000000003,-0.09999999999999963,-33.900000000000034,50.59999999999997,-81.0,-5.0,272.70000000000005,-0.5,-8.099999999999966,-38.10000000000002,1006.0,23.0,-186.6,2.3000000000000016,100.60000000000002,81.59999999999997,-317.0,-3.0,-9.000000000000057,-0.3,-31.70000000000001,-33.100000000000016
47,1.0,418.0,19.0,7.5,1.9000000000000004,41.80000000000001,9.299999999999956,-884.0,-29.0,145.3000000000001,-2.9000000000000004,-88.4,-96.10000000000002,4.0,-1.0,37.700000000000045,-0.1,0.4000000000000057,0.20000000000004547,481.0,1.0,-37.29999999999996,0.09999999999999963,48.09999999999997,15.5,1041.0,24.0,33.099999999999994,2.4000000000000004,104.10000000000002,129.59999999999997
48,1.0,115.0,-8.0,-103.39999999999998,-0.7999999999999998,11.5,31.499999999999947,-358.0,3.0,25.5,0.3000000000000007,-35.80000000000004,-5.899999999999977,-445.0,-2.0,-25.399999999999977,-0.2,-44.50000000000003,-69.19999999999999,2002.0,30.0,-94.0,3.0,200.2,57.30000000000001,691.0,17.0,62.90000000000003,1.6999999999999995,69.09999999999997,143.60000000000005
49,1.0,-331.0,-25.0,139.19999999999996,-2.5,-33.099999999999994,-63.399999999999984,-1042.0,-3.0,142.09999999999997,-0.2999999999999989,-104.2,-47.5,28.0,-6.0,58.100000000000016,-0.6,2.7999999999999545,-129.89999999999998,1771.0,27.0,-84.69999999999997,2.7,177.09999999999997,67.89999999999998,888.0,2.0,-62.0,0.2,88.80000000000004,117.2
50,1.0,79.0,3.0,186.5,0.3000000000000007,7.899999999999977,25.600000000000023,-352.0,3.0,6.500000000000057,0.2999999999999998,-35.19999999999996,57.600000000000016,-1344.0,-7.0,167.89999999999986,-0.7,-134.39999999999998,-61.79999999999996,-148.0,10.0,-71.80000000000003,1.0,-14.799999999999983,-22.5,-119.0,14.0,224.40000000000003,1.4,-11.900000000000004,7.0
51,0.0,-703.0,-27.0,149.10000000000005,-2.7,-70.30000000000001,-106.3,-1812.0,-26.0,67.89999999999998,-2.6000000000000005,-181.2,-90.7,-770.0,3.0,-162.29999999999995,0.3,-77.00000000000007,-53.0,111.0,-12.0,120.3,-1.2000000000000002,11.099999999999966,-14.699999999999989,-258.0,8.0,179.79999999999995,0.8,-25.799999999999986,-62.5
52,0.0,-978.0,-10.0,275.70000000000005,-1.0,-97.8,-102.80000000000008,55.0,-13.0,88.0,-1.2999999999999998,5.5,-79.10000000000002,-291.0,1.0,-136.5999999999999,0.1,-29.099999999999966,-35.89999999999998,-952.0,-28.0,115.0,-2.8,-95.20000000000002,-99.0,-663.0,2.0,-104.39999999999998,0.2,-66.29999999999998,33.399999999999984
53,1.0,804.0,5.0,-168.90000000000003,0.5,80.40000000000003,63.29999999999996,-320.0,-8.0,141.5,-0.8000000000000007,-32.0,-21.599999999999966,586.0,7.0,-77.10000000000002,0.7,58.600000000000016,68.09999999999997,-271.0,-21.0,39.89999999999998,-2.1,-27.099999999999966,-121.0,160.0,1.0,-90.19999999999992,0.10000000000000007,16.0,44.40000000000003
54,1.0,812.0,21.0,148.60000000000005,2.1,81.19999999999997,84.19999999999997,683.0,31.0,-77.10000000000002,3.1,68.30000000000001,168.3,-311.0,-2.0,286.7999999999999,-0.20000000000000007,-31.099999999999966,-110.90000000000003,-1524.0,-19.0,-13.800000000000011,-1.9000000000000004,-152.40000000000003,-72.5,-300.0,8.0,157.5,0.8,-30.0,-24.5
55,0.0,925.0,27.0,-15.899999999999974,2.7,92.5,91.89999999999998,-1357.0,-16.0,211.1,-1.5999999999999996,-135.7,-70.09999999999997,-793.0,1.0,-46.900000000000105,0.1,-79.29999999999998,-34.49999999999994,424.0,4.0,124.39999999999998,0.4000000000000004,42.39999999999998,15.399999999999974,308.0,6.0,133.89999999999998,0.6,30.800000000000008,8.199999999999989
56,0.0,-1110.0,-6.0,33.19999999999993,-0.5999999999999996,-110.99999999999996,-71.49999999999993,714.0,12.0,157.40000000000003,1.2000000000000002,71.39999999999998,22.399999999999977,-535.0,-2.0,84.5,-0.2,-53.5,-82.60000000000002,-492.0,-13.0,58.100000000000016,-1.2999999999999998,-49.19999999999999,-50.5,310.0,-11.0,-20.99999999999995,-1.1,31.0,-30.199999999999992
57,1.0,130.0,3.0,61.99999999999997,0.2999999999999998,13.0,-43.79999999999996,-1346.0,-24.0,-25.900000000000034,-2.4000000000000004,-134.59999999999997,-140.70000000000005,16.0,7.0,0.8999999999998636,0.7,1.5999999999999943,2.6999999999999886,318.0,9.0,83.60000000000002,0.8999999999999995,31.80000000000007,39.599999999999966,764.0,-4.0,-173.80000000000007,-0.4000000000000001,76.4,31.89999999999995
58,0.0,691.0,1.0,70.59999999999997,0.09999999999999963,69.10000000000002,22.200000000000053,-1537.0,-21.0,-16.200000000000045,-2.1000000000000005,-153.69999999999996,-135.39999999999998,1041.0,7.0,48.79999999999996,0.7000000000000001,104.10000000000002,74.5,-1099.0,-3.0,206.7,-0.2999999999999998,-109.89999999999998,-95.20000000000002,-222.0,15.0,-11.900000000000036,1.5,-22.199999999999992,5.600000000000024
59,1.0,-515.0,-6.0,-113.7,-0.5999999999999996,-51.5,-4.399999999999976,-525.0,-9.0,174.0,-0.9000000000000004,-52.5,-83.30000000000003,-787.0,0.0,-177.70000000000005,0.0,-78.69999999999993,-36.5,-734.0,3.0,56.19999999999999,0.2999999999999998,-73.40000000000003,39.80000000000001,-466.0,7.0,-26.599999999999994,0.7000000000000001,-46.59999999999997,-78.10000000000002
60,1.0,369.0,16.0,-222.6,1.6000000000000003,36.90000000000001,116.0,483.0,-12.0,64.69999999999999,-1.2000000000000002,48.30000000000001,-44.200000000000045,-390.0,4.0,164.0,0.4,-38.999999999999964,9.0,-115.0,-18.0,-254.4,-1.7999999999999998,-11.5,-14.0,-478.0,-13.0,29.600000000000023,-1.3,-47.79999999999998,-1.5999999999999943
61,0.0,-1521.0,-50.0,297.5,-5.0,-152.10000000000005,-159.09999999999997,-607.0,-4.0,70.90000000000009,-0.4000000000000004,-60.700000000000045,14.200000000000045,-71.0,0.0,-102.79999999999997,-5.551115123125783e-17,-7.099999999999994,19.59999999999997,402.0,-1.0,-98.4,-0.10000000000000052,40.19999999999999,-1.1000000000000227,-335.0,18.0,54.100000000000016,1.7999999999999998,-33.5,0.5999999999999659
62,0.0,-411.0,-25.0,-0.9000000000000341,-2.5,-41.099999999999966,-68.19999999999999,-651.0,-22.0,121.79999999999997,-2.2,-65.09999999999997,-96.7,-472.0,-2.0,59.700000000000045,-0.2,-47.19999999999999,-16.999999999999947,-1061.0,-13.0,-13.299999999999955,-1.299999999999999,-106.10000000000002,-66.39999999999998,-545.0,3.0,-74.89999999999992,0.30000000000000004,-54.50000000000003,-38.5
63,0.0,-1953.0,-19.0,216.1,-1.9,-195.3,-150.60000000000005,-126.0,-4.0,80.0,-0.3999999999999986,-12.600000000000026,-5.0,83.0,-1.0,-138.5999999999999,-0.09999999999999998,8.299999999999955,30.399999999999977,674.0,-9.0,19.399999999999977,-0.9000000000000004,67.4,31.899999999999977,189.0,1.0,76.70000000000005,0.1,18.900000000000006,37.30000000000001
64,0.0,-621.0,-18.0,-22.800000000000008,-1.7999999999999998,-62.100000000000016,-69.0,347.0,4.0,72.90000000000003,0.39999999999999947,34.69999999999999,43.30000000000001,-695.0,0.0,216.0,0.0,-69.5,-55.0,-314.0,-12.0,35.5,-1.2000000000000002,-31.399999999999977,-76.20000000000005,-687.0,-3.0,-9.799999999999956,-0.3,-68.69999999999999,11.799999999999955
65,0.0,-1322.0,-20.0,-26.699999999999992,-2.0,-132.2,-68.0,251.0,9.0,100.5,0.8999999999999995,25.100000000000023,-6.2999999999999545,239.0,1.0,-138.0,0.1,23.90000000000001,-88.69999999999996,280.0,9.0,-4.099999999999993,0.9000000000000004,28.0,7.199999999999987,129.0,-14.0,-83.79999999999998,-1.4,12.900000000000004,17.600000000000023
66,0.0,-18.0,-20.0,-1.3000000000000114,-2.0,-1.7999999999999543,-36.200000000000045,-394.0,13.0,147.00000000000003,1.2999999999999998,-39.39999999999998,30.400000000000034,1168.0,-1.0,-125.39999999999998,-0.1,116.8,100.39999999999998,-247.0,-4.0,46.40000000000001,-0.4000000000000004,-24.699999999999992,9.600000000000025,50.0,-2.0,41.30000000000001,-0.2,5.0,-47.0
67,0.0,-752.0,-19.0,164.7,-1.9,-75.19999999999997,-82.10000000000002,-1671.0,-24.0,91.20000000000003,-2.4000000000000004,-167.09999999999997,-79.5,-389.0,5.0,210.7,0.5,-38.900000000000034,-21.799999999999947,-334.0,-10.0,36.6,-1.0,-33.400000000000034,-21.0,-61.0,-11.0,-81.5,-1.1,-6.099999999999994,4.600000000000024
