,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
293,0,33,84,137,120,12,85,141,44,124,61,356251,19183,72763,22586,76456,19051,26700,321564,176447,256766,7,7,18,9,7,7,9,18,9,5,21,1,7,7,5,21,7,7,7,7
294,0,135,75,80,104,14,39,2,55,46,76,102565,954432,2056,5409,68302,848440,137568,25819,101363,42580,7,5,7,9,7,7,5,7,7,6,21,7,18,7,5,21,7,18,9,7
295,0,77,138,101,27,113,3,45,134,72,75,7154,70515,35263,86425,50821,172986,21527,22443,8529,90039,21,5,18,9,7,7,7,7,9,5,7,7,7,7,5,21,5,18,7,7
296,0,29,75,120,119,50,68,135,137,19,42,160315,46201,52802,8365,21120,46385,321252,48554,11965,91057,21,7,7,9,7,21,7,7,8,7,7,5,18,7,5,7,5,18,9,6
297,0,87,10,55,15,14,83,75,134,116,106,267682,166694,26360,64764,68302,32797,19458,36692,114366,1136761,7,7,18,9,7,21,7,7,7,9,21,9,7,7,5,8,5,18,1,7
298,1,44,128,43,27,14,1,7,68,22,12,127680,57426,11902,86425,68302,94855,2618,129882,386977,104555,7,1,18,9,7,5,5,18,9,7,21,7,7,7,5,7,7,7,7,6
299,0,97,19,127,123,11,75,119,62,124,76,25830,11455,19196,5153,52318,1073391,15269,573509,160860,113065,8,21,18,9,7,7,7,7,9,6,7,7,7,7,5,9,5,18,7,7
300,0,96,138,99,123,113,44,31,55,72,140,58416,308518,112892,37632,50821,39418,215394,46640,44006,889664,21,7,5,9,7,7,7,18,7,5,7,5,18,7,5,21,5,7,9,7
301,1,100,30,101,123,113,77,3,91,72,66,60517,49132,187208,37632,50821,219955,96714,5328,26358,113331,21,7,7,9,7,8,7,18,9,7,7,5,18,7,5,21,5,7,7,6
302,0,70,52,134,123,11,77,7,127,22,66,12583,42568,2512,37632,52318,140276,39498,82833,283631,191369,7,21,18,9,7,21,7,7,9,6,21,7,7,7,5,7,5,18,7,7
303,1,102,119,98,89,126,124,69,121,27,76,90230,41825,18456,128354,107875,523594,17443,288909,41708,90939,5,5,7,9,7,9,7,18,7,7,7,7,18,7,5,7,21,8,9,6
304,0,85,135,127,27,11,33,64,91,46,76,3244,127951,8115,86425,52318,206100,119193,36257,23566,14421,7,7,7,9,7,21,7,18,7,7,21,5,18,7,5,7,21,7,9,6
305,1,93,67,58,123,12,29,53,91,72,115,282719,4027,236545,37632,76456,44557,56211,7704,2851,4252,7,7,18,9,7,21,7,18,9,7,21,1,7,7,5,7,5,7,7,5
306,1,33,7,98,27,113,44,97,43,123,115,295496,78886,84641,86425,50821,8608,14474,4566,24005,205607,7,7,18,9,7,21,7,18,7,7,21,21,7,7,5,7,8,7,9,5
307,0,7,112,73,60,11,134,17,5,27,115,16295,11617,3585,15048,52318,5269,34970,123472,114707,463787,7,7,18,9,7,7,7,18,9,7,21,5,7,7,5,21,8,7,7,6
308,1,56,141,26,89,126,33,67,101,125,124,187366,216801,548350,128354,107875,672566,24683,50882,290136,145554,21,7,18,9,7,5,7,7,7,7,7,5,7,7,5,7,5,18,6,9
309,0,77,111,24,116,11,34,84,91,47,75,24437,12912,32949,25371,52318,103963,3566,28358,102431,9011,21,9,18,9,7,21,8,18,9,7,7,7,7,7,5,7,7,7,7,5
310,0,136,123,80,15,14,103,109,25,72,63,23706,65564,29823,64764,68302,5991,7319,252765,34356,20205,21,9,18,9,7,7,7,7,7,7,7,7,7,7,5,21,9,18,9,6
311,1,70,84,91,15,11,23,111,127,60,13,87286,112517,31920,64764,52318,333661,7219,19912,94761,213824,21,21,18,9,7,7,9,18,7,7,7,7,7,7,5,21,7,7,9,5
312,1,38,19,62,123,11,102,67,91,27,12,9854,34981,165769,114419,52318,1859,39366,17858,34662,22947,7,7,18,9,7,8,5,7,7,7,21,21,7,7,5,21,7,18,9,5
313,0,45,69,121,65,11,38,67,127,27,50,82068,187835,194067,55497,52318,568457,304199,12412,40360,170915,7,7,7,9,7,7,21,7,7,7,21,21,18,7,5,21,7,18,9,6
314,1,32,30,43,65,11,51,2,23,45,4,4984,18131,35659,55497,52318,949364,106436,6204,36997,6049,7,7,7,9,7,21,7,7,6,7,21,5,18,7,5,7,5,18,7,9
315,0,117,67,5,72,11,95,109,91,27,63,62982,98943,9740,10715,52318,185813,8119,32905,57262,78018,21,21,7,9,7,21,5,18,9,7,7,7,18,7,5,7,7,7,7,6
316,0,102,119,83,27,11,45,112,23,124,115,116948,138711,39612,17856,52318,119786,105792,20860,314923,142306,8,7,7,9,7,7,7,7,7,5,21,5,18,7,5,21,5,18,9,7
317,1,70,17,62,27,11,32,139,99,72,76,18443,21066,118358,86425,52318,67666,26572,655234,106814,341129,21,7,7,9,7,7,7,7,9,7,7,6,18,7,5,21,1,18,7,6
318,1,16,135,68,116,11,39,128,62,27,50,28689,60560,14809,25371,52318,2509,7699,53922,34984,27748,7,5,18,9,7,21,6,18,7,7,21,7,7,7,5,7,7,7,9,6
319,1,95,75,101,123,113,103,6,24,124,63,65048,1139231,121177,37632,50821,24526,181941,20727,24085,17789,7,5,18,9,7,21,7,18,7,6,5,7,7,7,6,7,21,7,9,7
320,0,86,54,43,15,11,91,61,118,27,140,15237,74976,31800,64764,52318,26085,212205,25784,266437,42948,7,21,18,9,7,21,5,7,7,6,5,7,7,7,5,7,7,18,9,7
321,0,85,10,83,116,11,114,138,21,124,130,3753,31202,11762,13715,52318,86888,206232,32011,90204,235243,21,5,18,9,7,7,7,7,7,5,7,7,8,7,5,21,5,18,9,7
322,0,33,84,44,49,11,20,13,134,22,63,3016249,10274,217106,146,52318,85406,67779,79601,179229,10222,7,5,7,9,7,8,7,7,7,6,5,7,18,7,5,7,5,18,9,7
323,1,118,135,91,15,11,18,3,62,27,115,1910,364854,553557,41976,52318,52488,12217,17046,40184,85183,21,7,18,7,7,7,5,18,1,7,7,5,7,9,5,21,7,7,7,9
324,0,7,45,131,129,12,77,125,127,72,11,69717,43117,204830,44999,76456,18674,2111311,90197,2457,18408,7,5,18,8,7,21,5,7,7,7,21,7,7,7,5,7,7,18,9,5
325,1,20,31,44,116,11,94,129,92,49,63,139503,47553,77662,142492,52318,43809,43903,4380,23874,34663,7,21,18,7,7,7,21,18,9,7,8,7,7,9,5,21,7,7,7,5
326,1,18,53,57,72,14,43,69,134,22,63,199462,17814,51757,43774,68302,19126,107356,22838,205607,299890,7,7,18,9,7,7,21,18,9,5,21,5,7,7,5,21,7,7,7,7
327,1,102,52,120,15,11,45,141,36,49,42,94805,39590,17709,17543,52318,41638,4087,3100,16399,47636,8,7,7,7,7,21,7,7,9,7,21,21,18,9,5,7,9,18,7,6
328,1,45,24,62,72,11,20,35,71,27,76,3835,713615,67194,14228,52318,617778,87683,14146,299727,54314,7,7,7,7,7,21,7,18,7,6,21,21,18,9,5,7,5,7,9,7
329,0,85,67,57,8,11,32,141,71,124,42,3846,278692,164266,82217,52318,23097,349357,1215709,64378,30629,7,7,18,7,7,7,7,7,9,6,21,21,7,9,5,21,9,18,7,7
330,0,135,140,57,27,11,20,7,26,15,63,66513,338769,164266,14700,52318,32503,438043,216731,196396,52180,7,7,18,9,7,7,7,18,9,7,21,21,7,7,5,21,5,7,7,5
331,1,33,133,57,15,11,103,69,94,124,63,63938,64659,164266,52501,52318,42349,12999,222202,114954,21409,7,7,18,7,7,21,7,7,9,6,5,21,7,9,5,7,21,18,7,7
332,1,34,30,57,46,11,93,53,120,123,63,55478,1296292,164266,76973,52318,58626,44154,164146,75649,54368,7,5,18,9,7,21,5,18,7,6,21,7,7,7,5,7,7,7,9,7
333,0,102,138,99,116,11,59,129,57,27,14,50178,11143,66297,33749,52318,703681,52176,6522,141605,49272,21,7,18,9,7,5,21,18,9,6,8,5,5,7,5,7,7,7,7,7
334,0,122,32,37,123,12,50,119,71,65,14,271578,164013,271516,150919,76456,28801,12851,21156,287054,3977,21,6,18,9,7,7,5,18,7,5,7,7,8,7,5,21,7,7,9,7
335,1,136,133,57,8,14,39,125,137,27,75,24650,58530,164266,86147,68302,7208,4601,64155,31372,14347,21,2,18,7,7,21,7,7,9,6,7,7,7,9,6,7,1,18,7,7
336,1,18,2,127,72,63,102,123,137,15,4,29786,159189,71342,131877,37615,122844,18766,15524,57649,1658,21,7,18,7,7,8,1,7,7,5,7,5,7,9,6,21,7,18,9,7
337,0,29,53,134,124,50,135,84,37,22,125,13549,19485,4913,44409,21120,45234,6690,20158,38853,345110,5,7,18,7,7,21,1,18,7,7,7,5,7,9,6,7,7,8,9,5
338,0,85,19,57,12,132,70,128,62,124,63,366246,85000,164266,76456,63565,32547,440176,91499,36490,42679,21,9,18,7,7,21,7,7,9,5,7,7,7,6,9,7,8,18,7,7
339,1,118,9,134,27,14,29,133,121,72,13,523708,579489,24419,114087,68302,15893,40381,34636,14573,77089,21,7,7,9,7,7,7,7,7,5,7,2,18,7,6,21,2,18,9,7
340,1,20,24,57,132,11,23,135,37,124,113,374023,53522,164266,8224,52318,2445,25439,4007,23988,1010137,8,6,18,9,7,21,5,18,9,7,7,7,7,7,6,7,7,7,7,5
341,1,29,53,58,46,12,44,30,25,124,114,279492,18787,14184,23024,76456,22560,56663,319789,92696,45953,21,5,18,9,7,21,5,18,9,7,7,7,7,7,5,7,7,7,7,5
342,0,34,53,57,132,113,44,13,73,27,86,12476,4938,164266,76446,50821,74420,983233,274954,87935,24226,7,7,18,9,7,7,7,7,7,7,21,5,7,7,5,21,5,18,9,6
343,1,20,61,57,46,12,114,9,43,124,62,147534,2878,164266,137807,76456,21653,30109,96426,702453,1751,8,7,18,9,7,7,7,18,9,5,7,21,7,7,5,5,8,7,7,7
344,1,102,50,58,49,12,32,128,41,132,4,715244,26834,14184,108554,76456,136318,892567,8329,20575,30950,8,8,18,7,7,21,7,7,7,7,21,7,7,9,5,7,1,18,9,6
345,1,44,13,62,120,126,77,97,43,124,142,34439,23939,122129,71437,107875,1734,269733,160336,172903,173554,21,7,18,7,7,21,8,18,7,5,7,5,7,9,5,7,7,7,9,7
346,1,27,53,62,123,11,135,10,81,124,66,69182,6832,122129,301862,52318,304451,707743,22477,122872,326574,7,5,18,7,7,7,7,7,9,7,21,7,7,9,5,21,6,18,7,6
347,1,124,141,70,15,126,93,10,130,8,142,66413,20599,24112,46303,107875,32859,5512,810934,22713,21740,5,9,18,7,7,7,7,18,9,6,7,7,7,9,5,21,1,7,7,7
348,0,73,61,71,60,11,43,138,93,123,125,20037,443280,8204,4246,52318,9966,25009,1193,39828,7378,7,7,7,9,7,21,5,7,7,7,5,21,18,7,5,7,7,18,9,6
349,0,110,6,1,19,11,87,30,81,124,76,26039,1316485,5057,13013,52318,45520,35102,24119,62562,14361,7,7,7,9,7,21,7,7,7,6,21,5,18,7,5,7,5,18,9,7
350,0,29,97,82,46,11,131,17,26,47,114,880379,66386,68420,79108,52318,98313,13919,81481,84271,78298,21,7,18,9,7,21,9,7,7,7,7,9,7,7,5,7,7,18,9,5
351,1,102,126,120,46,11,50,6,36,132,90,13074,460683,23569,28707,52318,520562,158225,25849,21560,38278,21,7,18,9,7,21,5,18,1,7,7,5,7,7,5,7,7,7,7,9
352,0,77,125,55,27,11,136,119,71,116,107,11190,77042,110913,224679,52318,13361,23433,30030,16665,30786,8,7,7,7,7,7,5,18,9,7,21,5,18,9,5,21,7,7,7,6
353,1,93,10,101,124,12,86,53,44,27,63,3343,85725,134537,322337,76456,125883,336,19853,26427,29352,7,1,18,9,7,7,5,18,9,7,21,7,7,7,5,5,7,7,7,6
354,1,24,67,57,15,11,122,125,118,124,12,96683,168160,76561,19150,52318,17157,39387,53386,8230,10057,21,9,18,9,7,21,1,18,7,6,7,7,7,7,5,7,7,7,9,7
355,1,108,19,43,124,12,40,21,91,116,14,133914,36079,65584,31578,76456,106456,248368,79647,8494,4455,7,5,18,9,7,21,21,7,9,7,21,7,7,7,6,7,7,18,7,6
356,1,85,19,57,132,12,70,52,36,123,63,29269,36079,18374,89528,76456,49968,6589,32413,7346,157848,7,5,7,9,7,7,7,18,9,6,21,7,18,7,6,21,5,7,7,7
357,0,135,69,134,120,14,32,52,58,22,115,66619,7441,11822,56552,68302,41372,3589,5091,64006,114692,21,9,18,1,7,7,7,18,7,7,7,7,7,7,6,21,21,7,9,6
358,0,122,61,36,60,126,86,84,121,124,142,23026,106221,441,15422,107875,10613,92922,50091,36802,42380,21,21,18,9,7,7,1,18,7,6,7,7,7,7,6,5,7,8,9,7
359,0,102,138,55,46,126,40,10,127,27,75,31863,72973,157643,27783,107875,9931,93902,5990,43275,19262,8,5,18,9,7,21,7,7,7,5,21,7,7,7,6,7,21,18,9,7
360,1,39,138,5,72,126,100,21,91,124,42,346939,72973,6000,28349,107875,5460,66673,7922,105240,3756,7,5,7,9,7,21,21,7,7,6,21,7,18,7,6,7,7,18,9,7
361,0,74,52,94,49,11,44,126,57,124,12,54384,10991,12301,142594,52318,79637,1293669,72736,2030,39915,7,5,7,9,7,7,7,18,7,7,21,7,18,7,5,21,1,7,9,6
362,0,40,138,73,124,11,136,21,37,22,106,134545,72973,149135,12652,52318,20351,674271,12644,159120,51985,21,5,18,9,7,21,7,8,7,7,7,7,7,7,5,7,21,18,9,6
363,1,20,138,18,132,12,125,139,58,60,38,239528,72973,13826,146338,76456,13075,96717,15751,14790,740538,7,5,18,7,7,5,6,7,9,6,8,7,7,9,5,7,7,18,7,7
364,0,114,17,138,15,113,103,135,45,124,4,70932,49833,72973,59054,50821,27276,830909,101432,78224,359162,7,7,18,9,7,21,7,18,7,7,21,6,7,7,5,7,5,7,9,5
365,1,23,52,26,49,63,20,112,127,72,140,1194,2138,39884,5900,2374,70975,48033,16314,137349,76801,6,7,7,7,6,21,5,18,9,5,7,21,18,9,7,7,7,7,7,7
366,0,20,2,44,124,11,96,69,26,15,107,50853,20559,23315,445834,52318,12532,24322,35255,10082,21275,7,7,7,9,7,21,21,18,7,7,21,5,18,7,5,7,7,7,9,6
367,1,44,129,81,116,113,102,3,37,27,7,39697,11273,9367,40032,50821,469670,60967,166849,17380,129183,21,7,18,9,7,21,7,8,7,7,7,5,7,7,5,8,5,18,9,5
368,1,44,56,43,47,113,29,111,27,8,66,26420,328612,52678,65869,50821,56153,5551,7925,79413,315079,7,7,18,9,7,21,9,18,7,7,21,5,7,7,5,7,7,7,9,9
369,1,103,30,94,60,113,108,67,57,120,4,38976,80247,8712,17385,50821,65077,97448,4522,91490,56393,21,7,7,1,7,21,7,18,7,6,7,5,18,7,5,7,1,7,9,7
370,1,74,2,131,116,12,45,138,101,124,76,37860,7059,7281,62617,76456,4385,209212,5241,366634,296295,7,7,7,9,7,7,7,7,9,7,21,5,18,7,6,21,5,18,7,6
371,1,122,125,22,113,124,20,84,98,8,87,10179,164634,1197,50821,397549,223603,39709,28096,1510525,9267,21,7,18,7,9,8,2,7,7,7,7,21,7,5,7,7,7,18,9,6
372,1,102,53,131,27,113,136,109,43,124,115,127978,164347,53879,60941,50821,9068,8449,47300,13332,130803,8,7,18,9,7,21,6,7,9,5,21,5,7,7,5,7,7,18,7,7
373,0,114,53,134,116,113,73,119,71,132,14,260133,45024,4962,22616,50821,924669,24412,19627,16513,24238,5,5,7,7,7,7,5,7,7,6,7,7,18,9,5,5,7,18,9,7
374,0,68,109,27,124,113,100,119,98,8,106,52186,46823,86425,436101,50821,17336,25615,93077,1510525,645498,7,7,18,7,7,7,7,18,7,7,21,1,7,9,5,21,6,7,9,6
375,0,33,112,55,120,113,102,135,43,124,106,70849,99970,19843,22061,50821,65809,146431,26178,31100,57845,7,5,18,7,7,21,7,18,9,7,21,7,7,9,5,8,5,7,7,6
376,1,73,119,55,65,113,135,31,105,116,42,51742,138588,19843,62620,50821,43955,2314,185836,52702,140403,7,5,18,9,7,7,21,7,1,9,6,7,7,7,5,21,7,18,7,7
377,0,38,3,43,116,113,136,31,80,123,42,7319,503523,12162,56985,50821,24239,6392,377365,18398,201402,7,7,18,7,7,21,21,18,9,7,21,5,7,9,5,7,7,7,7,6
378,0,77,135,43,46,11,24,138,62,124,113,26071,1021591,12162,29764,52318,66970,103837,383703,258230,43998,21,7,18,7,7,7,5,18,7,6,7,5,7,9,5,21,7,7,9,7
379,0,43,109,35,116,113,95,128,94,65,14,21363,31378,32589,47926,50821,190232,7592,11768,227952,107006,7,9,18,9,7,7,7,7,7,6,21,7,7,7,5,21,9,18,9,7
380,1,102,7,43,15,113,44,67,134,27,66,180781,54325,12162,109623,50821,98667,8388,274462,54099,34912,21,5,18,9,7,21,9,7,7,6,8,7,7,7,5,7,7,18,9,7
381,1,136,138,43,47,11,118,111,103,116,72,197696,119913,12162,162941,52318,25560,9317,2627406,182655,68881,7,7,18,7,7,5,7,7,9,5,21,5,7,9,5,7,1,18,7,7
382,1,16,13,43,15,113,59,19,36,124,110,21116,63583,12162,105313,50821,10043,41099,16941,624965,657451,7,5,18,7,7,21,7,18,7,7,21,7,7,9,5,7,1,7,9,6
383,1,100,139,57,123,113,39,142,43,124,110,447390,27644,164266,21289,50821,187944,151279,23814,201774,98682,7,1,18,9,7,21,5,7,1,9,21,7,7,7,5,7,7,18,7,7
384,1,34,52,43,72,66,29,133,101,124,113,57597,90538,12162,19654,58468,42216,7962,981079,30907,16815,7,7,18,7,7,7,7,7,7,7,21,5,7,9,6,21,1,18,1,9
385,0,97,138,43,120,113,70,53,121,123,14,7992,203093,12162,17050,50821,51959,161538,6597,23396,29511,21,7,18,9,7,7,5,7,7,7,7,6,7,7,5,21,7,18,9,6
386,1,108,135,43,46,113,34,7,137,15,110,280802,1572036,12162,628422,50821,7965,15579,20621,16967,4148,21,1,18,9,7,7,7,18,9,7,7,7,7,7,5,21,5,7,7,6
387,1,122,84,35,116,113,31,135,57,60,11,45618,73829,15318,250009,50821,14883,251037,10825,32515,36975,21,1,18,9,7,21,5,18,9,7,7,7,7,7,5,7,7,7,7,6
388,0,95,84,137,15,113,35,111,43,124,66,353946,76920,87845,36050,50821,136614,46191,12194,62513,3360,21,7,18,7,7,7,7,18,7,6,7,1,7,9,5,21,6,7,9,7
389,0,39,138,134,113,120,77,24,73,46,12,19883,287485,72094,50821,50557,37934,79940,1554594,47022,26513,21,7,18,7,7,21,6,18,9,7,7,5,7,5,9,7,7,7,7,5
390,1,73,10,5,47,113,43,126,134,116,106,241099,206386,132479,30524,50821,26612,37031,7566,9790,94691,5,7,18,9,7,21,21,18,9,5,7,6,7,7,5,7,7,7,7,7
391,1,31,138,35,124,113,114,84,43,116,106,9073,107922,35713,442963,50821,58159,94918,23286,65920,1271647,21,7,7,9,7,7,5,18,9,6,7,5,18,7,5,21,7,7,7,7
392,1,102,69,71,124,113,23,133,80,22,106,67601,13105,39787,68170,50821,13016,135821,87876,10561,1271647,7,21,7,7,7,21,6,7,9,6,21,7,18,9,5,7,7,18,7,7
393,0,134,69,62,60,113,43,139,127,124,4,16879,12470,94586,119369,50821,82515,142356,128141,131088,29915,7,21,7,7,7,7,7,18,7,5,5,7,18,9,5,21,21,7,9,7
394,1,16,10,121,47,113,18,119,37,72,90,111665,17364,35374,1199378,50821,57210,28535,245111,53221,151341,21,7,18,7,7,7,7,8,9,6,7,9,8,9,5,21,21,18,7,7
395,1,56,38,26,47,113,32,30,78,115,15,27139,18306,44464,1199378,50821,5225,38615,48226,478831,23452,21,1,18,7,7,6,5,7,7,9,7,7,7,9,5,7,7,18,6,7
396,0,100,75,44,120,107,102,69,127,47,50,4280,20460,62806,96568,7910,174212,40296,47148,44749,229817,7,5,18,1,7,8,21,18,7,6,21,7,7,7,9,21,7,7,9,7
397,0,95,111,131,132,50,86,84,127,15,90,121341,12721,32048,27489,76915,5805,76943,16446,103477,1780,21,7,7,7,5,7,8,7,9,7,7,5,18,9,7,5,7,18,7,6
398,1,20,24,25,132,113,100,128,71,116,11,1098510,94574,22782,69354,50821,3360,25010,73182,11174,219714,21,21,18,7,7,21,8,7,9,7,7,7,7,9,6,7,7,18,7,6
399,0,96,138,27,60,66,70,31,37,47,113,329241,107283,86425,40190,58468,23553,12692,951208,35065,101688,21,7,18,9,7,21,7,18,9,6,7,5,7,7,5,7,21,8,7,7
400,0,135,126,27,123,113,74,69,62,46,106,36784,52939,86425,194701,50821,38474,44107,128826,231161,1785509,5,1,18,9,7,5,21,18,7,5,7,7,7,7,5,7,7,7,9,7
401,0,112,133,57,116,50,86,52,131,15,76,6211,163514,164266,64849,21120,2654,21724,27691,10617,332827,5,7,18,9,7,7,7,18,9,7,7,1,7,7,5,5,21,7,7,6
402,1,40,119,27,124,113,18,13,98,65,106,235967,34123,41857,43490,50821,10159,4996,4995,168655,670054,7,2,7,7,7,7,5,7,9,5,21,7,18,9,5,21,7,18,7,7
403,0,124,67,62,22,113,23,43,44,49,142,26371,528651,145108,64205,50821,9947,172842,32256,199934,684062,7,9,18,9,7,21,5,7,7,5,21,7,7,7,5,7,7,18,9,7
404,1,43,13,35,8,63,45,119,57,124,115,32237,7671,6942,18903,290271,34965,104086,31566,185514,122908,7,8,7,7,7,5,5,7,7,7,21,7,18,9,6,7,7,18,9,6
405,1,38,6,131,132,90,97,86,35,116,11,12676,5277,32048,16518,99907,15791,21901,71979,52364,85434,7,7,7,7,7,21,5,7,9,7,21,1,18,9,6,7,7,18,7,6
406,0,44,7,43,60,142,96,17,23,124,75,37325,104479,15594,32724,43056,8777,30226,77617,249756,12734,7,5,7,1,9,7,7,7,9,6,21,7,18,7,7,21,8,18,7,7
407,1,122,135,43,116,66,68,84,62,120,107,14087,172920,15594,10441,169412,17745,20144,137465,6669,82409,21,5,7,7,7,21,7,18,7,7,7,7,18,1,9,7,9,7,1,6
408,0,40,31,71,65,12,44,67,127,124,42,104927,8517,406298,1584,76456,165879,34828,69071,20910,98117,21,21,7,9,7,21,7,18,9,7,7,7,18,7,6,7,21,7,7,6
409,1,95,138,131,65,14,97,126,127,72,50,299582,72973,32048,30642,53981,7009,50447,69071,25030,48915,5,5,7,7,6,21,7,18,7,5,7,7,18,9,7,7,6,7,9,7
410,1,95,84,131,47,106,43,64,35,116,42,24897,6466,32048,18991,10821,37409,26730,8469,126116,8892,21,1,7,9,5,21,5,18,1,7,7,7,18,7,7,7,7,7,7,9
411,0,43,138,131,47,13,71,69,98,124,107,63755,72973,32048,548164,116438,85387,47888,106107,144302,26481,7,5,7,9,7,7,7,18,9,9,21,7,18,7,5,21,5,7,7,7
412,1,103,125,131,116,107,133,97,91,15,63,84415,48720,32048,14021,196765,20524,28851,45277,92908,569861,7,21,7,9,7,21,7,18,9,7,21,7,18,7,6,7,21,7,7,5
413,0,68,84,96,120,42,44,97,118,15,106,385339,367,3571,7102,1724,24277,3773,311987,74645,43685,5,7,7,7,9,21,8,18,1,9,7,1,18,1,7,7,7,7,7,7
414,0,20,67,131,15,75,135,13,5,104,42,533755,307900,32048,65752,246758,237327,32741,10601,7144,10616,7,1,7,7,6,7,7,7,9,6,5,7,18,9,7,6,2,18,7,7
415,1,20,126,131,120,90,85,64,43,116,62,10146,15151,32048,27323,63586,50363,16781,1126,77568,14403,8,7,7,7,7,7,7,18,1,5,7,2,18,9,6,21,1,7,7,7
416,1,122,13,131,116,66,20,31,18,15,115,4475,131638,32048,5835,56896,10130,11752,7610,48879,21088,21,7,7,1,9,7,7,7,9,5,7,5,18,7,7,21,5,18,7,7
417,0,20,138,81,123,13,59,44,101,65,42,698039,39887,1823,52175,92573,3333,40907,37805,94116,20913,7,5,7,9,7,7,6,7,9,6,21,7,18,7,5,21,7,18,7,7
418,0,38,54,105,60,14,118,30,71,15,4,13458,2727,11990,17515,54376,2005,20118,796865,216921,179864,21,7,8,7,7,7,7,18,9,5,7,8,18,9,6,5,21,7,7,7
419,1,93,138,35,132,76,85,135,82,47,75,388809,64307,6942,157417,535672,53489,352979,4932,20210,46701,5,5,7,7,5,7,6,18,9,7,7,7,18,9,7,21,7,7,7,5
420,0,118,31,43,116,42,103,69,37,72,50,428748,16572,15594,41236,49778,199118,94207,10077,28153,17351,21,7,7,9,7,21,5,18,9,7,7,21,18,7,6,7,7,7,7,6
421,0,85,53,131,15,76,18,24,27,132,126,3100,33889,32048,28329,24214,22711,901173,55460,34882,109364,21,7,7,7,18,21,7,7,9,6,7,5,18,9,7,7,5,18,7,7
422,0,34,129,35,123,42,32,24,71,15,13,60340,31406,6942,2680,3690,7062,6883,3891,102142,67384,21,7,7,1,7,7,21,18,7,7,7,8,18,7,9,21,7,8,9,6
423,0,23,135,35,124,11,102,84,73,116,113,34193,346508,6942,62071,26410,35374,18564,1089137,35564,30876,7,7,7,9,7,8,6,18,9,6,21,5,18,7,6,21,7,7,7,7
424,0,108,67,105,72,106,95,138,26,124,100,325105,356027,11990,438468,221125,278714,58317,106483,11957,353988,21,7,7,9,6,21,5,7,7,7,7,1,18,7,7,7,7,18,9,6
425,0,85,53,131,15,76,18,24,27,132,126,3100,33889,32048,28329,24214,22711,901173,55460,34882,109364,21,7,7,7,18,21,7,7,9,6,7,5,18,9,7,7,5,18,7,7
426,0,34,129,35,123,42,32,24,71,15,13,60340,31406,6942,2680,3690,7062,6883,3891,102142,67384,21,7,7,1,7,7,21,18,7,7,7,8,18,7,9,21,7,8,9,6
427,0,23,135,35,124,11,102,84,73,116,113,34193,346508,6942,62071,26410,35374,18564,1089137,35564,30876,7,7,7,9,7,8,6,18,9,6,21,5,18,7,6,21,7,7,7,7
428,0,108,67,105,72,106,95,138,26,124,100,325105,356027,11990,438468,221125,278714,58317,106483,11957,353988,21,7,7,9,6,21,5,7,7,7,7,1,18,7,7,7,7,18,9,6
429,1,23,61,43,124,107,1,109,101,104,115,145285,162739,15594,902642,33617,204373,14916,46933,5408,738897,21,7,7,9,7,7,1,8,7,5,7,21,18,7,6,21,7,18,9,7
430,0,95,53,131,132,106,135,138,80,60,75,145965,21221,32048,67092,114719,26015,91501,54259,14232,164834,5,7,7,9,6,7,7,7,7,5,7,5,18,7,7,21,5,18,9,7
431,0,102,111,131,8,113,21,129,5,116,42,2185,35088,6625,260884,50821,429816,51763,33417,20912,6656,21,7,18,7,7,21,5,18,7,7,8,8,7,9,5,7,7,7,1,9
432,1,96,138,43,132,90,73,6,57,49,14,21358,72973,15594,76560,78008,157,15536,166704,109064,22549,6,5,7,7,7,5,7,18,9,5,5,7,18,9,5,7,21,7,7,7
433,1,29,138,137,49,66,44,30,27,120,63,241525,72973,23576,85775,148616,30457,262686,62987,53961,160081,7,5,7,1,9,21,5,18,1,7,21,7,18,7,7,7,7,7,7,5
434,0,16,138,131,47,66,95,2,62,116,107,13449,72973,32048,68109,38617,16447,18134,13793,17114,7771,7,5,7,7,7,7,7,18,7,9,21,7,18,9,5,21,5,7,1,7
435,0,129,138,91,132,63,95,13,71,124,42,16929,72973,6507,21748,383994,1155507,64918,493185,292075,141107,21,5,7,7,6,21,6,7,7,7,7,7,18,9,7,7,7,18,9,6
436,1,70,138,131,104,106,118,24,27,120,90,68717,72973,32048,14664,16322,160864,41791,79139,3697,15493,21,5,7,9,6,5,6,18,7,7,7,7,18,7,7,7,7,7,1,9
437,0,86,7,99,47,107,43,138,62,116,113,19840,13090,52415,68489,7910,37174,78931,158385,19162,18568,5,5,5,9,7,7,5,18,7,7,7,7,18,7,6,21,7,7,9,6
438,1,31,138,131,116,50,45,119,26,46,66,29041,72973,32048,102500,21769,74785,93968,28100,3648,258586,21,5,7,7,6,7,6,7,9,7,7,7,18,9,7,21,7,18,7,6
439,1,54,138,131,27,63,77,129,98,116,13,33936,72973,32048,41879,24062,3335,11209,265,60700,10302,5,5,7,7,7,8,5,18,7,7,7,7,18,9,6,21,7,7,9,6
