,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
300,0.0,241787.0,4.2,18008.0,180351.0,3.8333333333333335,16056.0,216472.0,2.4,17301.0,257343.0,1.5555555555555556,17094.0,38748.0,1.8888888888888888,12155.0,16122.8,4651.157146345413,1.0,0.0,0.0,1.0,0.0,1.0,231667.0,4.0,16852.0,186010.0,3.375,17613.0,195049.0,2.636363636363636,16338.0,244472.0,3.375,20257.0,69083.0,7.0,14181.0,17048.2,4402.171146150499,0.0,1.0,1.0,0.0,1.0,4.0
301,1.0,81682.0,4.8,12574.0,91618.0,2.5,13198.0,344149.0,4.0,18490.0,163431.0,2.142857142857143,14403.0,37002.0,4.4,12024.0,14137.8,5177.723515213997,0.0,1.0,0.0,1.0,1.0,2.0,110618.0,2.4,10907.0,106379.0,1.5384615384615383,12195.0,114885.0,1.8,10528.0,133414.0,4.0,13480.0,22819.0,4.0,9548.0,11331.6,3060.7791818424275,1.0,0.0,1.0,0.0,0.0,2.0
302,0.0,63962.0,0.3333333333333333,5589.0,44639.0,1.75,7318.0,55428.0,0.8333333333333334,5633.0,76315.0,1.0,7359.0,14844.0,2.5,5870.0,6353.8,1810.7022946912061,1.0,0.0,1.0,1.0,0.0,1.0,88622.0,7.0,8115.0,47013.0,6.0,7133.0,90867.0,7.0,8755.0,69874.0,1.6,7985.0,16291.0,5.0,6389.0,7675.4,1844.9008645453007,0.0,1.0,0.0,0.0,0.0,0.0
303,1.0,156743.0,4.166666666666667,15909.0,242541.0,4.285714285714286,21294.0,123149.0,4.25,14048.0,191318.0,2.7777777777777777,16883.0,143476.0,5.666666666666668,17241.0,17075.0,5327.913850654872,1.0,0.0,1.0,0.0,0.0,1.0,252127.0,0.9375,17487.0,199445.0,1.9230769230769231,16445.0,240074.0,1.4615384615384617,17668.0,192392.0,3.4285714285714284,15857.0,38416.0,5.6,13788.0,16249.0,3129.665477331403,0.0,1.0,0.0,1.0,1.0,3.0
304,0.0,126107.0,1.8333333333333333,11898.0,191988.0,0.75,13625.0,143792.0,0.7,11806.0,183482.0,2.0,16233.0,31432.0,4.25,11600.0,13032.4,3929.0845244153247,0.0,0.0,0.0,1.0,1.0,1.0,141728.0,4.5,15118.0,184534.0,4.571428571428571,15555.0,193820.0,6.0,14643.0,238095.0,7.75,18479.0,23440.0,11.0,12972.0,15353.4,4005.142344536583,1.0,1.0,1.0,0.0,0.0,2.0
305,1.0,118571.0,7.5,11996.0,87320.0,7.0,10859.0,118605.0,4.5,10981.0,132888.0,4.25,11864.0,25159.0,7.5,8539.0,10847.8,2774.7884243668022,0.0,1.0,1.0,1.0,0.0,2.0,78027.0,0.8,7595.0,66183.0,1.2857142857142858,8236.0,95279.0,1.0,7458.0,75283.0,1.5,8781.0,25710.0,1.1428571428571428,6206.0,7655.2,1935.8323274498748,1.0,0.0,0.0,0.0,0.0,0.0
306,1.0,156076.0,0.5,12141.0,104505.0,7.0,12078.0,115833.0,3.333333333333333,10640.0,131404.0,16.0,14406.0,22578.0,8.0,10916.0,12036.2,2972.020322945319,0.0,1.0,1.0,0.0,1.0,0.0,138983.0,2.6666666666666665,10350.0,129764.0,1.5,9734.0,124949.0,1.25,9552.0,176548.0,8.0,10531.0,12907.0,2.0,7331.0,9499.6,2558.804642797101,1.0,0.0,0.0,1.0,0.0,3.0
307,0.0,55402.0,0.8,6874.0,66606.0,1.0,7081.0,77702.0,1.0,7013.0,85033.0,1.0,8036.0,17748.0,1.25,6464.0,7093.6,1157.3215629201766,0.0,0.0,0.0,0.0,0.0,0.0,124800.0,4.0,11491.0,102007.0,9.0,10849.0,133355.0,5.0,10114.0,110168.0,6.5,10813.0,13790.0,3.6666666666666665,7616.0,10176.6,3024.13048660272,1.0,1.0,1.0,1.0,0.0,3.0
308,1.0,69874.0,5.0,8521.0,69452.0,5.0,8264.0,79181.0,8.0,7414.0,50345.0,3.0,7764.0,23837.0,9.0,7294.0,7851.4,1062.1935793441796,1.0,1.0,1.0,1.0,0.0,1.0,21546.0,0.0,3802.0,43505.0,0.8333333333333334,5731.0,83148.0,1.0,6282.0,36219.0,1.5,4780.0,22942.0,0.8,5284.0,5175.8,1894.1005253153805,0.0,0.0,0.0,0.0,0.0,0.0
309,0.0,58429.0,0.5714285714285714,7302.0,68145.0,1.0,7145.0,103849.0,0.8333333333333334,8030.0,101562.0,1.6666666666666667,10148.0,16444.0,3.6666666666666665,7741.0,8073.2,2423.493924069132,0.0,0.0,0.0,0.0,0.0,0.0,124757.0,7.5,12851.0,87404.0,5.0,9404.0,110354.0,5.0,10215.0,126625.0,4.666666666666667,12751.0,26981.0,2.8,8263.0,10696.8,4084.992141975306,1.0,1.0,1.0,1.0,1.0,2.0
310,0.0,208956.0,1.3333333333333333,15448.0,136951.0,0.5555555555555556,11929.0,174004.0,2.25,13037.0,239022.0,1.0,14992.0,36122.0,2.0,10647.0,13210.6,4052.6565608252567,1.0,0.0,1.0,0.0,1.0,1.0,155570.0,3.0,13378.0,246454.0,12.0,15256.0,183328.0,20.0,14711.0,153413.0,2.4285714285714284,15419.0,44127.0,3.2,11255.0,14003.8,3466.7643127273595,0.0,1.0,0.0,1.0,0.0,3.0
311,1.0,52485.0,2.0,7378.0,77006.0,3.75,9330.0,88635.0,19.0,9694.0,101928.0,6.333333333333332,11092.0,11951.0,4.0,6920.0,8882.8,3443.1968866156926,1.0,0.0,1.0,1.0,0.0,2.0,48883.0,0.6666666666666666,6010.0,53565.0,0.5,6012.0,67400.0,1.0,7182.0,53149.0,0.8333333333333334,6944.0,30351.0,1.25,6244.0,6478.4,1097.135907716086,0.0,1.0,0.0,0.0,0.0,0.0
312,1.0,159928.0,6.5,12391.0,101252.0,1.3333333333333333,11402.0,98000.0,2.1666666666666665,10701.0,134126.0,15.0,12293.0,20427.0,5.0,8992.0,11155.8,2787.1904850583865,0.0,1.0,1.0,1.0,1.0,2.0,148398.0,0.4,9484.0,106359.0,1.8571428571428568,10066.0,84335.0,2.5,8316.0,80718.0,0.8333333333333334,9020.0,26562.0,0.75,5774.0,8532.0,3339.284953399455,1.0,0.0,0.0,0.0,0.0,0.0
313,0.0,180841.0,2.272727272727273,16397.0,213448.0,1.0,14683.0,221232.0,2.142857142857143,14731.0,220050.0,1.1111111111111112,14490.0,36919.0,6.0,11748.0,14409.8,3349.385436165865,0.0,0.0,0.0,0.0,0.0,1.0,243993.0,2.8,16762.0,215790.0,2.5714285714285716,16196.0,249270.0,2.8571428571428568,17421.0,207641.0,2.4285714285714284,17848.0,60596.0,2.333333333333333,15078.0,16661.0,2172.2992427379795,1.0,1.0,1.0,1.0,1.0,3.0
314,1.0,427257.0,9.666666666666666,21034.0,140387.0,5.166666666666667,16716.0,174273.0,3.4444444444444446,16349.0,256771.0,2.5714285714285716,16552.0,50557.0,8.333333333333334,13797.0,16889.6,5213.116649375879,1.0,0.0,1.0,1.0,1.0,2.0,216849.0,1.0,15178.0,155931.0,1.6363636363636365,14235.0,208558.0,1.4444444444444444,14502.0,169651.0,1.1,14823.0,39574.0,2.8571428571428568,12606.0,14268.8,1988.5197509705554,0.0,1.0,0.0,0.0,0.0,2.0
315,0.0,76739.0,0.7142857142857143,8577.0,92811.0,1.3333333333333333,9425.0,98280.0,2.333333333333333,8412.0,81610.0,1.1428571428571428,8691.0,20538.0,1.5,7042.0,8429.4,1733.9611298988227,0.0,0.0,0.0,0.0,0.0,0.0,113763.0,2.0,11192.0,178815.0,10.0,16001.0,104449.0,3.0,10270.0,130149.0,12.0,12898.0,33945.0,7.0,9447.0,11961.6,5193.323136489776,1.0,1.0,1.0,1.0,1.0,3.0
316,0.0,118712.0,1.7,11345.0,144638.0,2.0,12602.0,154537.0,2.4,12197.0,111642.0,1.875,13240.0,26924.0,2.142857142857143,9996.0,11876.0,2511.368949397917,1.0,1.0,0.0,1.0,1.0,2.0,177090.0,7.333333333333332,15722.0,81556.0,2.5714285714285716,12399.0,186459.0,4.2,15126.0,172223.0,7.0,15453.0,28685.0,2.6666666666666665,10169.0,13773.8,4829.937763574185,0.0,0.0,1.0,0.0,0.0,1.0
317,1.0,124574.0,4.666666666666667,12532.0,163190.0,4.0,14027.0,180506.0,2.5714285714285716,14827.0,162693.0,2.833333333333333,15365.0,23291.0,2.4285714285714284,11173.0,13584.8,3439.8954635279247,1.0,1.0,0.0,0.0,1.0,2.0,265602.0,2.2857142857142856,16970.0,161089.0,2.4,12088.0,118992.0,1.0,10770.0,131813.0,2.0,11810.0,16389.0,1.2,8917.0,12111.0,5975.025355594737,0.0,0.0,1.0,1.0,0.0,1.0
318,1.0,77068.0,5.0,10049.0,154659.0,4.333333333333333,11898.0,127194.0,6.0,10463.0,124897.0,4.0,11954.0,25442.0,21.0,10462.0,10965.2,1786.806872608229,1.0,1.0,1.0,1.0,0.0,2.0,147031.0,2.0,11621.0,96928.0,0.2,9043.0,98527.0,1.5,7996.0,89145.0,0.6666666666666666,8636.0,40258.0,0.8333333333333334,7162.0,8891.6,3366.22833450139,0.0,0.0,0.0,0.0,0.0,0.0
319,1.0,124141.0,5.0,11577.0,88734.0,16.0,10538.0,160508.0,9.0,11535.0,116406.0,4.25,12855.0,25009.0,21.0,9258.0,11152.6,2681.744432267922,0.0,1.0,1.0,1.0,1.0,3.0,80190.0,0.7142857142857143,7143.0,97588.0,0.8,8073.0,66110.0,0.5,6738.0,49520.0,0.8,7373.0,15367.0,0.6,5438.0,6953.0,1951.4994235202842,1.0,0.0,0.0,0.0,0.0,0.0
320,0.0,96661.0,1.4444444444444444,11413.0,110031.0,1.2857142857142858,9854.0,156005.0,1.5,11527.0,187015.0,1.5714285714285714,13845.0,35209.0,4.5,8533.0,11034.4,3991.9683365477736,1.0,0.0,1.0,0.0,0.0,0.0,92899.0,1.2222222222222223,11170.0,130867.0,9.5,15563.0,204302.0,3.6666666666666665,13552.0,187164.0,4.666666666666667,15353.0,91371.0,4.666666666666667,12458.0,13619.2,3759.7743017367407,0.0,1.0,0.0,1.0,1.0,3.0
321,0.0,96139.0,1.2857142857142858,9693.0,103871.0,1.2857142857142858,9691.0,139846.0,3.0,10591.0,122834.0,1.0,10574.0,19539.0,1.0,8138.0,9737.4,1997.6829578288944,0.0,0.0,0.0,1.0,0.0,1.0,152151.0,2.75,12787.0,101236.0,1.8571428571428568,11963.0,168076.0,12.0,12010.0,155225.0,6.333333333333332,15382.0,37122.0,7.0,10558.0,12540.0,3560.916455071644,1.0,1.0,1.0,0.0,1.0,2.0
322,0.0,74273.0,0.5,7008.0,66891.0,0.6,6691.0,74370.0,0.3333333333333333,6309.0,50172.0,0.18181818181818185,6041.0,12585.0,0.3333333333333333,4780.0,6165.8,1715.1264676402147,0.0,0.0,0.0,0.0,0.0,0.0,95807.0,3.0,10386.0,64686.0,12.0,8993.0,118352.0,8.0,11419.0,170422.0,17.0,15151.0,26728.0,16.0,8608.0,10911.4,5243.455082290684,1.0,1.0,1.0,1.0,1.0,2.0
323,1.0,80253.0,1.75,8656.0,88549.0,3.0,8561.0,83999.0,7.0,7513.0,103359.0,3.75,10669.0,16865.0,14.0,7510.0,8581.8,2579.424509459425,1.0,0.0,1.0,0.0,0.0,0.0,87717.0,2.333333333333333,8358.0,60753.0,1.4,7496.0,73592.0,1.0,6130.0,72092.0,1.25,7364.0,6297.0,0.5714285714285714,5261.0,6921.8,2443.9968903417207,0.0,1.0,0.0,1.0,0.0,2.0
324,0.0,134923.0,0.6,12686.0,221170.0,2.625,17743.0,181857.0,2.0,14714.0,177986.0,2.0,14061.0,39512.0,2.0,11144.0,14069.6,4937.88185358864,0.0,0.0,1.0,0.0,0.0,2.0,366351.0,8.333333333333334,18332.0,191609.0,2.090909090909091,16077.0,238583.0,4.6,16084.0,151818.0,4.142857142857143,16488.0,39937.0,3.8333333333333335,12683.0,15932.8,4082.800852356137,1.0,1.0,0.0,1.0,1.0,2.0
325,1.0,100049.0,7.0,13767.0,89384.0,2.6666666666666665,8828.0,133498.0,2.833333333333333,10969.0,106719.0,7.0,11141.0,23707.0,17.0,8438.0,10628.6,4274.209774917465,1.0,1.0,1.0,1.0,0.0,3.0,58345.0,0.8571428571428571,7975.0,96644.0,0.8571428571428571,8055.0,111200.0,1.2857142857142858,8514.0,85509.0,1.0,8908.0,21720.0,1.1666666666666667,6916.0,8073.6,1496.7568940880146,0.0,0.0,0.0,0.0,0.0,0.0
326,1.0,62985.0,4.5,7969.0,111824.0,10.0,12515.0,111347.0,11.0,8564.0,74937.0,8.0,9957.0,16553.0,16.0,7019.0,9204.8,4270.688094440989,1.0,1.0,1.0,1.0,0.0,2.0,58481.0,0.2857142857142857,6301.0,103685.0,0.2857142857142857,7298.0,54024.0,0.5,5739.0,31774.0,0.5,5486.0,13165.0,0.5,5528.0,6070.4,1518.4614581872006,0.0,0.0,0.0,0.0,0.0,0.0
327,1.0,93758.0,1.2,8740.0,76286.0,17.0,10417.0,137559.0,13.0,15615.0,61319.0,4.25,9715.0,13585.0,15.0,8869.0,10671.2,5691.884819635759,1.0,1.0,1.0,1.0,0.0,1.0,67415.0,1.1666666666666667,7674.0,41924.0,0.6363636363636364,5896.0,79266.0,0.3,6634.0,51129.0,0.25,6334.0,7885.0,0.8,5387.0,6385.0,1720.8277078196993,0.0,0.0,0.0,0.0,0.0,0.0
328,1.0,117511.0,1.75,11913.0,155972.0,23.0,16574.0,118069.0,3.2,11570.0,96328.0,3.25,11206.0,16060.0,4.25,10231.0,12298.8,4942.401723858554,0.0,1.0,1.0,1.0,0.0,2.0,136735.0,3.5,11472.0,87028.0,0.7777777777777778,8683.0,122459.0,0.7272727272727273,8897.0,103180.0,1.2,8683.0,16970.0,1.5714285714285714,7215.0,8990.0,3083.5200664176,1.0,0.0,0.0,0.0,0.0,0.0
329,0.0,103605.0,3.2,11543.0,132323.0,1.875,12702.0,154436.0,2.7142857142857144,14160.0,104223.0,1.2857142857142858,11160.0,34369.0,2.0,10595.0,12032.0,2835.799358205725,1.0,0.0,1.0,0.0,1.0,2.0,142003.0,0.7,12218.0,109554.0,1.5,11973.0,194778.0,3.1666666666666665,15945.0,179516.0,1.875,14728.0,25575.0,5.0,11347.0,13242.2,3970.436600677562,0.0,1.0,0.0,1.0,0.0,2.0
330,0.0,303360.0,0.9285714285714286,20041.0,381511.0,3.5,19547.0,263784.0,3.7142857142857135,20296.0,303321.0,3.2857142857142856,20220.0,61474.0,2.2,15077.0,19036.2,4464.782503101355,1.0,0.0,1.0,1.0,0.0,3.0,221401.0,11.5,20091.0,242436.0,2.6666666666666665,19863.0,178785.0,2.363636363636364,18660.0,391282.0,2.1,22948.0,53511.0,1.6,14964.0,19305.2,5784.541018957338,0.0,1.0,0.0,0.0,1.0,2.0
331,1.0,223269.0,2.5555555555555562,19471.0,386080.0,6.75,23335.0,296557.0,8.0,22336.0,372574.0,1.4166666666666667,19943.0,43916.0,7.0,17091.0,20435.2,4937.357268823069,1.0,1.0,1.0,1.0,0.0,5.0,262137.0,1.1428571428571428,17208.0,437581.0,2.5555555555555562,23894.0,255332.0,1.3076923076923077,17832.0,285505.0,2.4285714285714284,20571.0,43711.0,2.125,14289.0,18758.8,7273.059796261818,0.0,0.0,0.0,0.0,1.0,1.0
332,1.0,55467.0,4.5,6120.0,52403.0,8.0,7036.0,77306.0,10.0,7430.0,42633.0,1.0,4758.0,10907.0,2.0,3809.0,5830.6,3054.858294585855,0.0,0.0,1.0,1.0,0.0,1.0,46623.0,0.14285714285714285,4147.0,36198.0,0.0,4014.0,59914.0,0.8,5312.0,32087.0,2.0,4646.0,9531.0,1.0,3242.0,4272.2,1537.7141476880545,1.0,1.0,0.0,0.0,0.0,0.0
333,0.0,152277.0,0.7,10355.0,92665.0,1.6666666666666667,10156.0,118947.0,1.375,9939.0,173262.0,3.0,12384.0,24295.0,3.0,8722.0,10311.2,2643.21675236822,0.0,0.0,0.0,1.0,0.0,2.0,188032.0,9.0,15782.0,130633.0,1.8,12214.0,118359.0,4.0,11795.0,158054.0,3.0,13842.0,34369.0,4.333333333333333,9887.0,12704.0,4446.45904062997,1.0,1.0,1.0,0.0,1.0,0.0
334,0.0,65156.0,0.7,7314.0,106442.0,1.125,9752.0,92634.0,2.6,9630.0,59809.0,0.5,6920.0,20099.0,0.8,5673.0,7857.8,3560.509064726559,1.0,0.0,0.0,0.0,0.0,1.0,71337.0,4.0,9884.0,96289.0,4.5,10912.0,135917.0,3.333333333333333,12545.0,94609.0,7.5,10938.0,32025.0,8.0,9055.0,10666.8,2621.44669982054,0.0,1.0,1.0,1.0,0.0,1.0
335,1.0,150813.0,10.0,12241.0,154911.0,18.0,13388.0,162773.0,15.0,12487.0,65115.0,1.1666666666666667,8870.0,19288.0,8.0,8432.0,11083.6,4533.251945347843,1.0,1.0,1.0,1.0,1.0,3.0,154735.0,0.5,8959.0,66409.0,0.0,6366.0,92466.0,0.5,7290.0,94266.0,2.333333333333333,9202.0,27807.0,0.7777777777777778,7013.0,7766.0,2497.785018771632,0.0,0.0,0.0,0.0,0.0,0.0
336,1.0,75851.0,8.0,8215.0,55678.0,2.75,7921.0,111778.0,4.333333333333333,9731.0,94277.0,20.0,12037.0,14649.0,6.0,7225.0,9025.8,3832.165549659879,1.0,1.0,1.0,1.0,0.0,1.0,81565.0,2.333333333333333,6791.0,44652.0,0.4444444444444444,5924.0,47511.0,0.6666666666666666,5178.0,39528.0,0.5555555555555556,6053.0,3632.0,0.3333333333333333,3719.0,5533.0,2328.618903985794,0.0,0.0,0.0,0.0,0.0,0.0
337,0.0,94789.0,2.0,8354.0,78594.0,0.6666666666666666,7124.0,97654.0,2.0,8969.0,69569.0,1.0,6967.0,23661.0,1.0,5308.0,7344.4,2827.8170379287267,1.0,0.0,0.0,1.0,0.0,1.0,88333.0,0.4,7384.0,89072.0,9.0,10426.0,105694.0,3.333333333333333,8931.0,104192.0,4.0,10607.0,47018.0,3.25,9093.0,9288.2,2612.5647934548915,0.0,1.0,1.0,0.0,0.0,1.0
338,0.0,78649.0,4.0,11205.0,155573.0,3.0,14125.0,134725.0,2.833333333333333,12648.0,36354.0,1.8888888888888888,9774.0,136040.0,2.75,13157.0,12181.8,3419.9448533565565,0.0,0.0,0.0,0.0,0.0,1.0,91033.0,2.5714285714285716,10722.0,151069.0,4.5,13567.0,132020.0,4.6,13538.0,241499.0,3.25,17906.0,27868.0,3.4285714285714284,11305.0,13407.6,5649.016657790981,1.0,1.0,1.0,1.0,1.0,3.0
339,1.0,315552.0,3.0,18711.0,156208.0,3.8,15162.0,197395.0,3.1666666666666665,15243.0,210569.0,2.7142857142857144,16086.0,30247.0,3.0,11838.0,15408.0,4919.566444311938,1.0,1.0,1.0,0.0,0.0,4.0,268033.0,3.0,18139.0,180930.0,2.6666666666666665,13352.0,176262.0,2.0,12551.0,170799.0,2.0,13608.0,62020.0,2.125,12767.0,14083.4,4614.108928059675,0.0,0.0,0.0,1.0,1.0,1.0
340,1.0,60391.0,8.0,7261.0,67470.0,9.0,7365.0,94996.0,20.0,11384.0,77823.0,12.0,8857.0,16783.0,12.0,6260.0,8225.4,3988.5868675509614,1.0,1.0,1.0,1.0,0.0,2.0,44912.0,0.2857142857142857,4468.0,39746.0,0.2,4566.0,47276.0,0.2,4353.0,37977.0,0.0,4354.0,8549.0,0.0,3209.0,4190.0,1111.074254944286,0.0,0.0,0.0,0.0,0.0,0.0
341,1.0,84452.0,1.0,8950.0,79365.0,2.2857142857142856,11291.0,120364.0,2.75,9875.0,94532.0,4.5,11648.0,33242.0,23.0,9963.0,10345.4,2214.85286193011,0.0,1.0,1.0,1.0,1.0,1.0,107454.0,1.4,9530.0,78308.0,2.0,9655.0,92461.0,2.4,8438.0,95904.0,1.1666666666666667,9102.0,27936.0,1.0,7315.0,8808.0,1921.2178429319254,1.0,0.0,0.0,0.0,0.0,1.0
342,0.0,135737.0,7.5,11567.0,98783.0,1.2727272727272727,9716.0,145850.0,2.2857142857142856,12560.0,165024.0,1.8181818181818181,13280.0,26512.0,2.0,8821.0,11188.8,3764.566216710765,0.0,0.0,1.0,1.0,0.0,3.0,112028.0,3.0,13393.0,79527.0,2.875,11975.0,130944.0,13.5,15323.0,177340.0,5.333333333333333,13967.0,28265.0,0.5,8376.0,12606.8,5305.170760682448,1.0,1.0,0.0,0.0,1.0,0.0
343,1.0,153961.0,2.5,14044.0,89269.0,4.6,12654.0,176039.0,3.2857142857142856,14004.0,168302.0,7.5,15707.0,50349.0,11.333333333333336,12540.0,13789.8,2576.469832930322,1.0,1.0,1.0,1.0,1.0,3.0,82984.0,1.3636363636363635,10935.0,102527.0,1.0909090909090908,9677.0,138323.0,2.25,11984.0,119538.0,1.7142857142857142,12603.0,53771.0,0.21052631578947367,7538.0,10547.4,4031.578995877421,0.0,0.0,0.0,0.0,0.0,0.0
344,1.0,147969.0,6.0,12393.0,147330.0,18.0,13310.0,163513.0,3.1428571428571432,13605.0,169545.0,4.0,14166.0,30072.0,7.5,10005.0,12695.8,3270.698212920293,0.0,1.0,1.0,1.0,1.0,2.0,180981.0,2.0,12831.0,144313.0,0.75,10800.0,359948.0,0.6,9032.0,108330.0,1.4,9928.0,26157.0,1.6666666666666667,8710.0,10260.2,3304.8976988705717,1.0,0.0,0.0,0.0,0.0,0.0
345,1.0,100774.0,13.0,10798.0,65511.0,8.0,8375.0,113821.0,8.0,9666.0,80897.0,3.6666666666666665,8727.0,31910.0,8.5,9000.0,9313.2,1910.7702111975684,1.0,1.0,1.0,0.0,0.0,1.0,61963.0,0.0,5771.0,53469.0,0.2222222222222222,5890.0,78817.0,0.8333333333333334,6390.0,70901.0,0.8,7162.0,16188.0,0.6,5733.0,6189.2,1207.969701606791,0.0,0.0,0.0,1.0,0.0,1.0
346,1.0,209311.0,4.5,18648.0,119833.0,4.2,13949.0,148549.0,6.0,13575.0,162728.0,2.375,14259.0,27340.0,3.0,10678.0,14221.8,5713.485696140318,0.0,1.0,1.0,1.0,0.0,4.0,129363.0,0.8181818181818182,11355.0,120631.0,2.1666666666666665,11842.0,110927.0,1.1,10923.0,138762.0,1.8888888888888888,14684.0,20698.0,0.9,8593.0,11479.4,4365.466893701062,1.0,0.0,0.0,0.0,1.0,0.0
347,1.0,125398.0,1.0,12013.0,124405.0,3.8333333333333335,14080.0,141438.0,10.0,12087.0,217910.0,17.0,16324.0,50684.0,4.8,12088.0,13318.4,3787.870800330972,0.0,1.0,0.0,0.0,1.0,0.0,110094.0,1.0,9746.0,172710.0,1.3,13402.0,96810.0,2.0,10365.0,100427.0,0.875,9696.0,37124.0,0.75,8295.0,10300.8,3783.963900462054,1.0,0.0,1.0,1.0,0.0,1.0
348,0.0,55290.0,0.75,5549.0,34082.0,1.25,6053.0,106807.0,2.5,7753.0,44283.0,0.2,5742.0,7220.0,0.14285714285714285,3875.0,5794.4,2765.8725928719127,0.0,0.0,0.0,0.0,0.0,0.0,69770.0,2.25,8343.0,82985.0,6.0,9389.0,111769.0,5.0,8016.0,78436.0,12.0,9045.0,48190.0,4.666666666666667,9094.0,8777.4,1146.4437186360262,1.0,1.0,1.0,1.0,0.0,2.0
349,0.0,73146.0,0.6,8355.0,100289.0,1.625,10049.0,97599.0,1.3333333333333333,8928.0,80567.0,1.2857142857142858,8865.0,15446.0,0.6666666666666666,6699.0,8579.2,2439.072118654961,0.0,0.0,0.0,1.0,0.0,2.0,80051.0,9.0,11028.0,53697.0,2.142857142857143,9150.0,147928.0,3.333333333333333,12069.0,128778.0,6.5,14268.0,26481.0,14.0,10333.0,11369.6,3873.982085658116,1.0,1.0,1.0,0.0,0.0,1.0
350,0.0,149115.0,1.0,11782.0,141084.0,1.25,11461.0,109976.0,2.8,9512.0,125567.0,1.5454545454545454,12438.0,38852.0,3.0,10111.0,11060.8,2424.4320572043257,0.0,0.0,0.0,1.0,0.0,1.0,175325.0,1.4285714285714286,14009.0,154094.0,7.0,13463.0,135631.0,6.5,15191.0,144228.0,1.8571428571428568,13036.0,48015.0,2.2857142857142856,9712.0,13082.2,4100.169118463286,1.0,1.0,1.0,0.0,0.0,2.0
351,1.0,164728.0,6.0,15356.0,157723.0,4.8,14647.0,205325.0,3.875,17203.0,197910.0,8.0,16504.0,17782.0,2.833333333333333,10675.0,14877.0,5098.681202036464,0.0,1.0,1.0,1.0,1.0,3.0,82990.0,0.6428571428571429,10277.0,197667.0,2.0,14191.0,164296.0,0.9166666666666666,12790.0,156918.0,0.4615384615384616,12233.0,21606.0,1.5,10348.0,11967.8,3342.3822043566474,1.0,0.0,0.0,0.0,0.0,0.0
352,0.0,111724.0,1.6666666666666667,10675.0,154567.0,2.8,11625.0,112793.0,1.3333333333333333,9382.0,122767.0,1.75,12210.0,34305.0,4.25,10418.0,10862.0,2195.8547310785384,1.0,0.0,0.0,0.0,0.0,2.0,174246.0,3.75,14947.0,123154.0,1.7142857142857142,12583.0,214926.0,2.5,15620.0,105636.0,0.7142857142857143,10112.0,12306.0,3.6666666666666665,8676.0,12387.6,5999.287391015703,0.0,1.0,1.0,1.0,1.0,2.0
353,1.0,95224.0,1.0,9649.0,131803.0,2.6666666666666665,10668.0,115074.0,3.333333333333333,9990.0,121540.0,15.0,12462.0,24890.0,5.333333333333333,9530.0,10459.8,2407.2367561168553,0.0,1.0,1.0,1.0,1.0,3.0,96928.0,4.5,9894.0,66885.0,1.0,6954.0,86583.0,1.4,7699.0,82382.0,0.16666666666666666,7159.0,17687.0,1.0,5407.0,7422.6,3245.9096105714343,1.0,0.0,0.0,0.0,0.0,0.0
354,1.0,111944.0,9.0,9551.0,93522.0,12.0,10442.0,148793.0,5.5,11051.0,120770.0,2.0,10416.0,15556.0,13.0,7987.0,9889.4,2380.2582212860857,1.0,1.0,1.0,1.0,0.0,3.0,88767.0,0.5,7473.0,60404.0,0.42857142857142855,6863.0,139546.0,0.4,8184.0,63270.0,0.6666666666666666,6981.0,26034.0,1.0,5506.0,7001.4,1968.9441840742973,0.0,0.0,0.0,0.0,0.0,0.0
355,1.0,114798.0,6.666666666666668,12522.0,86525.0,7.333333333333332,11980.0,136803.0,19.0,12524.0,113928.0,4.4,12483.0,31012.0,6.666666666666668,9502.0,11802.2,2612.4947464062006,0.0,1.0,1.0,1.0,1.0,2.0,55820.0,0.5,7816.0,105035.0,1.1666666666666667,9008.0,94198.0,1.4285714285714286,8537.0,129033.0,0.5,8941.0,17691.0,1.4,6273.0,8115.0,2267.1951834811225,1.0,0.0,0.0,0.0,0.0,0.0
356,1.0,181132.0,8.25,17002.0,275948.0,2.888888888888889,20131.0,281956.0,3.0,18394.0,213395.0,5.8,18500.0,42673.0,4.428571428571429,14561.0,17717.6,4167.777969134152,0.0,0.0,0.0,0.0,1.0,2.0,140373.0,0.625,12772.0,197164.0,1.75,17253.0,326574.0,2.7142857142857144,19635.0,149120.0,1.0,13852.0,53954.0,1.875,13405.0,15383.4,5886.43943313783,1.0,1.0,1.0,1.0,0.0,2.0
357,0.0,116346.0,1.375,9590.0,51252.0,0.125,6306.0,112377.0,0.75,8323.0,69677.0,0.9,8714.0,15151.0,1.375,6198.0,7826.2,3017.9517557442828,0.0,0.0,0.0,0.0,0.0,0.0,115848.0,2.4,10968.0,76582.0,29.0,14040.0,108905.0,5.0,10969.0,128069.0,4.666666666666667,11954.0,28303.0,7.666666666666668,8635.0,11313.2,3905.9512029722027,1.0,1.0,1.0,1.0,0.0,3.0
